,0,1,2,3,4,5,6,7,8,9
0,0.07280671186190285,-0.16500128573874184,0.16014799530322943,0.09557270027918069,0.19079664862650358,0.23766732895289971,-0.11391187824339022,0.17722181855217964,-0.03352028413658155,0.042914496370239204
1,0.11139675197560882,-0.23329411376364032,0.11066101726470823,0.13108812773233205,0.27169822857932496,0.2650911514757,-0.06837722774724724,0.18926186905270412,-0.026040815304063117,0.1656414641161305
2,0.046971233693192185,-0.1732725821072757,0.06171823775033633,0.15092532392733368,0.2130236173164345,0.2813106620572374,-0.021529446798409922,0.1577863825571569,-0.13774607130223215,0.0951418539332746
3,0.0857291615517752,-0.23261985902699486,0.05082146456822508,0.15863369126646296,0.2272666618148753,0.2663806317480207,-0.059991647009317514,0.15332769430913526,-0.0757320759844673,0.12688385007146077
4,0.15300518073693786,-0.3453882406179217,0.1415611484273614,0.19551842082737095,0.33689262651264573,0.3232422804990439,-0.07756236442707327,0.20252849237160722,0.05309638559197425,0.1729204751853785
5,0.19221638315084835,-0.29914204418598767,0.19819262419744973,0.1999737568931375,0.27899685247602574,0.29061086159569094,-0.10942604088268373,0.15876571237844925,-0.016819610215223706,0.14522200255935694
6,0.11703544016477653,-0.23497123670296013,0.08971557550727792,0.13229575066109006,0.25703542367839727,0.30984296132688616,-0.04626545627163328,0.17854539444996886,-0.08335430778042055,0.12671612415795389
7,0.12558171775279292,-0.15166184043517483,-0.04380610420714111,-0.2186519646269647,-0.043306926033016724,-0.04433046666595959,-0.05638458533572689,0.1775468890726317,-0.09647688220685371,0.22819551307978211
8,0.1692074178788342,-0.19136209005740631,0.20653918931185908,0.1291499201036962,0.19119136171806564,0.22312577260744734,-0.07550282153166903,0.15912278669319793,-0.0395789673103505,0.052875225866495484
9,0.2782334343939638,-0.31085698536028294,0.28610049851901587,0.20873998154442858,0.2680478005773245,0.31732140960227045,-0.1997930274433415,0.24448539901224278,0.0006109966387249868,0.06943211826200554
10,0.10916565476251622,-0.1533371204851672,0.16194426100898712,0.115031033994208,0.17576467369416773,0.2077809033647802,-0.09446506029354314,0.1529455158054517,-0.01654269745902766,0.053753691530174404
11,0.12688222624293255,-0.23910543520928482,0.1607948459454331,0.16910414211794514,0.21221459117325134,0.21817491283465532,-0.029467473203292054,0.12903597710638237,-0.01816057174256565,0.13970653409825415
12,0.13109294087018986,-0.16822449318783095,0.09728488063970261,0.011873930524889493,0.1575893992417273,0.19974965429250768,-0.12310624862881424,0.13179794119799534,0.056055178911988364,0.12376567653536104
13,0.21030567204686007,-0.09704868131212395,0.17150388979448666,0.06747825224059426,0.10747806257679664,0.16666673316677943,-0.10497871532900428,0.1505689991462734,-0.07394172050961545,0.032876545765097395
14,0.1406946484794528,-0.14096425829064882,0.142203445079177,0.09436963824326504,0.1589851780626846,0.16707184868178618,-0.08920787819350853,0.12555543319578494,-0.04587365034855476,0.02401121808716489
15,0.1482850627247677,-0.19197335053015746,0.17890547815427205,0.24767637119367908,0.26512524814220206,0.3037863778525284,-0.10531033602324595,0.24094874512045344,-0.08471235696544002,0.1745190945761389
16,0.10647400395739376,-0.2063568340429137,0.07828185959587367,0.11783854675432773,0.20271998873744365,0.2420134546570475,-0.0673368428707743,0.15567362243651556,-0.02708711560470336,0.04740157859337764
17,0.24967945445449635,-0.1716660275125796,-0.1985495668165447,-0.2157871081870217,0.24806249571941727,-0.15587201468253903,-0.2684082361741149,0.25677198571166027,-0.0714280288821174,0.04049365272757708
18,0.10243167414908189,-0.23671496103356374,0.16670779869135666,0.13378759349264852,0.2660410625721852,0.2357740387990589,-0.07516961062575118,0.19309695996710266,-0.017958328080753483,0.10623858037360309
19,0.12709158198426673,-0.16556188922514975,-0.028283634540103138,-0.2643875483659641,-0.08306926146953401,-0.04920005718622187,-0.04242777695098626,0.18332234348155102,-0.1000895532544334,0.25426461313619136
20,0.1418497091680184,-0.27448756603309105,0.23396131113082003,0.16503329580318438,0.2798782919991259,0.2297615935399161,-0.02490324049505606,0.17748078369199916,0.022248211474526294,0.19659132678407226
21,0.2610220353931028,-0.2626895084668129,0.2438967909613593,0.21476124677600614,0.25822128324964827,0.3205036953187657,-0.19160220406986442,0.22488327030565466,-0.09522885870735007,0.039056663845420954
22,0.15161088655602428,-0.17030579999351542,0.13516258544003593,0.1288994301049632,0.1619551238483865,0.17713472267522648,-0.07449160000434242,0.11996047548271158,-0.025227065985126435,0.11531968893096024
23,0.17141897473267667,-0.22473573958122064,0.14846797856655014,0.18048035253404104,0.2039049623578857,0.2161536922408087,-0.048430136718223146,0.15307562527849278,-0.05121591406443054,0.07062392924156542
24,0.23543478583715616,-0.16980268522335165,0.2160748423505112,0.14750050366870784,0.21096516725194642,0.246580186706882,-0.15690603737527542,0.1701941248553783,-0.10452017398088886,0.03793441034484216
25,0.13141803103682537,-0.34150622531154023,0.05493671721816767,0.16009643385975306,0.358894362881268,0.3320006315316579,0.08076132639905952,0.2187246271425351,0.07196272194819794,0.161242817851512
26,0.12698836712061176,-0.18389928450844203,0.18475359365470576,0.16005682743562505,0.12537075015513469,0.16770468533142247,-0.021264287866606467,0.09874611030428682,0.0048888410695009585,0.16236684794347472
27,0.11779412054021059,-0.21731969269231743,0.10876670764981985,0.13552153548633247,0.3295872236314078,0.37904942391146,-0.06111122796030785,0.2675845493248456,-0.11252644955185616,0.06596450034946319
28,0.15129513836686595,-0.1642478986219086,0.13044609011312475,0.09194345248332506,0.15204625255486387,0.17944680015295844,-0.04988035541626403,0.09897335412702157,-0.06344474698833225,0.11440935737998821
29,0.043732875547349656,-0.31714944107388304,0.08961348104320403,0.15311392980748031,0.3174760827193676,0.1906034016091071,-0.09474078779263134,0.213774280572755,-0.05062375403543394,0.05202418217788612
30,0.14987710848966948,-0.1159105404865585,-0.00999009026534643,0.012157495960030434,0.1316453795052783,0.12804092135993309,-0.08882089049776376,0.159714628453176,-0.03651976098511207,-0.014710953625890609
31,0.1203824855110999,-0.1839933688516583,0.010859643201712689,-0.08987187972225501,0.043279538275891295,0.07570640504680173,-0.057847537963166294,0.1767653040579701,-0.05638273605248519,0.19951505310959278
32,0.15945655473894543,-0.2544169904833442,0.17078336668486774,0.13626840959987646,0.25944164247942947,0.30094378268923394,-0.11883809347429188,0.20832728051332403,0.013399354505672431,0.12900621983289562
33,0.15177761231387366,-0.13433232028660236,-0.030780701031260307,-0.23540955103722133,-0.06473404913628014,-0.06818589233607704,-0.09376788480594371,0.19309932673877747,-0.1234962153321762,0.22194063212070975
34,0.24340543526107444,-0.2743108112874399,0.2055373056346036,0.13094968045396216,0.29844859385625433,0.3630756794616037,-0.09448117511374925,0.18163261365568203,-0.0882164203624588,0.16512266803896494
35,0.13658306186457192,-0.16646107541360544,0.1879814657469244,0.10997492934087982,0.1507293653498409,0.16044339453429635,-0.0634832390888932,0.12469601078841151,-0.045140638368944275,0.12195749513603905
36,0.11172716949380009,-0.22362361164848918,0.07167256772437977,0.17438302608386905,0.2151523759507388,0.23196945015337897,-0.04301218454214527,0.13943708147192604,0.0025106796004512127,0.10129074784539209
37,0.15609579191524037,-0.24741360905787085,0.17875924056142478,0.12048269535419898,0.2033136857060994,0.21870160350117573,-0.07167896697080423,0.14918528253813323,0.042621792707339706,0.20406730441988286
38,0.1087286563786364,-0.16433564786005228,0.13749475464462477,0.14063211086440877,0.14159277582173221,0.15202998698088835,-0.04472942410604175,0.11247686400537804,-0.07135596530292994,0.15290035006874733
39,0.2050046290386969,-0.04807709821105809,-0.05896809276754078,-0.1620413471169863,0.034348462475844145,-0.037313578376501594,-0.2432004388662744,0.20308627219212705,-0.2256639080155006,0.041902162095023066
